BAD,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,LoanValueRatio,JOB_missing,YOJ_missing,DEROG_missing,DELINQ_missing,NINQ_missing,DEBTINC_missing,LoanValueRatio_missing
0,DebtCon,Other,9.0,,1.0,152.23333333,7.0,29.0,,0.9358974358974359,0,0,1,0,0,1,0
0,DebtCon,Other,13.0,0.0,0.0,206.21222804,3.0,15.0,37.864946214,0.8640159357004923,0,0,0,0,0,0,0
0,DebtCon,Office,4.0,0.0,0.0,83.503094799,2.0,11.0,37.098413449,0.9604493505714371,0,0,0,0,0,0,0
0,DebtCon,Mgr,2.0,0.0,0.0,187.71348615,0.0,22.0,27.86112392,0.8909290404430044,0,0,0,0,0,0,0
1,DebtCon,Other,2.0,0.0,0.0,94.598425262,8.0,21.0,45.464765837,1.0236220472440944,0,0,0,0,0,0,0
0,DebtCon,Other,3.0,0.0,2.0,305.55692802,0.0,10.0,32.177916696,1.0314202866068052,0,0,0,0,0,0,0
0,DebtCon,ProfExe,1.5,0.0,0.0,158.26666667,2.0,35.0,,0.9987051206592114,0,0,0,0,0,1,0
0,DebtCon,Mgr,6.0,0.0,0.0,138.03333333,2.0,27.0,,0.949438202247191,0,0,0,0,0,1,0
1,DebtCon,Other,8.0,0.0,1.0,70.033333333,2.0,24.0,,0.9244937507778193,0,0,0,0,0,1,0
0,,Other,30.0,0.0,0.0,241.46041263,0.0,19.0,23.237035018,0.718109635588225,0,0,0,0,0,0,0
0,DebtCon,Office,15.0,0.0,0.0,97.319406172,0.0,8.0,27.322396546,0.9088187940769632,0,0,0,0,0,0,0
1,HomeImp,ProfExe,,4.0,,120.8,2.0,15.0,,0.3712686567164179,0,1,0,1,0,1,0
0,DebtCon,Other,16.0,0.0,0.0,84.551104187,0.0,12.0,32.342959321,0.9767273133162183,0,0,0,0,0,0,0
0,HomeImp,ProfExe,5.0,0.0,0.0,89.062698773,1.0,33.0,38.447658863,0.852786766646788,0,0,0,0,0,0,0
0,HomeImp,ProfExe,8.0,0.0,0.0,164.3308981,0.0,34.0,32.375149102,0.8693800187502547,0,0,0,0,0,0,0
1,DebtCon,Other,1.0,0.0,0.0,108.27542318,8.0,22.0,47.079285365,1.0093155310006139,0,0,0,0,0,0,0
0,DebtCon,,9.0,0.0,0.0,117.05239472,0.0,26.0,21.446281709,1.076210627911725,1,0,0,0,0,0,0
0,DebtCon,Other,10.0,0.0,0.0,245.1308598,1.0,32.0,36.350329432,0.7985085329126631,0,0,0,0,0,0,0
0,HomeImp,ProfExe,22.0,0.0,0.0,230.72115441,0.0,10.0,25.753010226,0.4332129963898917,0,0,0,0,0,0,0
0,DebtCon,Other,10.0,0.0,0.0,103.01428965,0.0,23.0,37.310006097,0.8767067669172932,0,0,0,0,0,0,0
0,HomeImp,ProfExe,1.0,0.0,0.0,64.066735538,1.0,19.0,34.104697064,0.8541201209094493,0,0,0,0,0,0,0
0,DebtCon,Other,8.0,,1.0,149.19464754,6.0,29.0,37.88226039,0.9351462563735575,0,0,1,0,0,0,0
0,HomeImp,Other,7.0,,,,,,40.325885318,0.7518072676686046,0,0,1,1,1,0,0
0,HomeImp,Other,19.0,0.0,0.0,171.20507901,0.0,28.0,24.553206166,0.7002652519893899,0,0,0,0,0,0,0
0,DebtCon,Other,15.0,0.0,0.0,77.114285108,0.0,12.0,32.587465652,0.9887705326032852,0,0,0,0,0,0,0
1,DebtCon,ProfExe,5.0,0.0,4.0,87.859169291,2.0,13.0,36.395148149,0.8699029596108705,0,0,0,0,0,0,0
0,HomeImp,Other,8.0,0.0,0.0,85.230876487,2.0,33.0,40.451392536,0.885840858749361,0,0,0,0,0,0,0
0,HomeImp,ProfExe,20.0,0.0,0.0,244.14050903,0.0,11.0,24.20235008,0.44905599334457974,0,0,0,0,0,0,0
0,DebtCon,Office,0.0,0.0,0.0,170.34097406,0.0,20.0,37.792555026,0.9585688035225185,0,0,0,0,0,0,0
0,DebtCon,ProfExe,2.0,0.0,0.0,164.56765548,2.0,34.0,43.204953133,0.9859179962539135,0,0,0,0,0,0,0
0,DebtCon,ProfExe,3.0,1.0,0.0,122.48359427,0.0,26.0,33.651646949,0.9271282112653583,0,0,0,0,0,0,0
0,HomeImp,Self,14.0,0.0,0.0,9.5341427099,,7.0,21.223213992,0.45770456801640236,0,0,0,0,1,0,0
0,HomeImp,Other,15.0,0.0,0.0,238.31447075,1.0,35.0,34.680381648,0.9029369495522718,0,0,0,0,0,0,0
1,DebtCon,ProfExe,2.0,0.0,0.0,224.23333333,5.0,39.0,,0.8985915492957747,0,0,0,0,0,1,0
1,DebtCon,Mgr,13.0,0.0,0.0,90.333333333,5.0,14.0,,0.9261363636363636,0,0,0,0,0,1,0
0,DebtCon,Mgr,10.0,0.0,0.0,107.37405519,1.0,18.0,32.625687041,1.010825886163258,0,0,0,0,0,0,0
0,DebtCon,ProfExe,2.0,0.0,0.0,68.353056056,1.0,22.0,38.0722099,0.7304528788028937,0,0,0,0,0,0,0
0,DebtCon,Other,0.0,0.0,0.0,197.70926699,1.0,13.0,26.251888349,0.9803331679761885,0,0,0,0,0,0,0
0,DebtCon,Other,6.0,0.0,0.0,84.839126053,1.0,10.0,30.868137501,0.8814473171365467,0,0,0,0,0,0,0
0,HomeImp,Other,1.0,1.0,0.0,110.77162319,0.0,6.0,39.735785258,0.9964500096817918,0,0,0,0,0,0,0
0,HomeImp,Office,12.0,3.0,0.0,244.23353012,2.0,29.0,32.656531297,0.7183300684991328,0,0,0,0,0,0,0
0,DebtCon,Office,3.0,1.0,3.0,184.5725782,3.0,29.0,38.219034312,0.9000987311222438,0,0,0,0,0,0,0
0,HomeImp,ProfExe,3.0,0.0,0.0,92.979490511,0.0,34.0,37.319289307,0.7845039018952062,0,0,0,0,0,0,0
0,DebtCon,ProfExe,17.0,,1.0,173.6904615,0.0,33.0,30.958905738,0.9536581807571668,0,0,1,0,0,0,0
0,HomeImp,Self,14.0,0.0,0.0,11.963733283,,7.0,18.732089739,0.44750935620460214,0,0,0,0,1,0,0
0,DebtCon,Mgr,1.0,0.0,0.0,54.746622005,2.0,24.0,40.76038718,0.9255912153829458,0,0,0,0,0,0,0
0,HomeImp,Other,3.0,0.0,0.0,249.85118993,0.0,10.0,39.528326336,0.680671670995055,0,0,0,0,0,0,0
0,DebtCon,Other,0.0,,,173.62528427,,35.0,28.971803768,0.8885026485054862,0,0,1,1,1,0,0
0,DebtCon,Mgr,2.0,0.0,0.0,186.7575926,1.0,16.0,30.655744344,0.8499920247089019,0,0,0,0,0,0,0
0,DebtCon,Office,5.0,0.0,0.0,98.377278192,2.0,15.0,26.242394307,0.8894084514526349,0,0,0,0,0,0,0
0,DebtCon,Office,5.0,1.0,2.0,181.76894044,3.0,30.0,39.594148271,1.0046693742552104,0,0,0,0,0,0,0
0,DebtCon,Mgr,10.0,0.0,0.0,116.53228926,1.0,19.0,31.540218257,1.019627172009946,0,0,0,0,0,0,0
0,HomeImp,ProfExe,0.0,0.0,0.0,66.758325469,0.0,19.0,36.846466819,0.8958745936250514,0,0,0,0,0,0,0
0,HomeImp,Other,18.0,0.0,0.0,218.98166217,1.0,16.0,34.015359605,0.8438919164396004,0,0,0,0,0,0,0
0,DebtCon,Other,8.0,0.0,0.0,225.87035215,0.0,19.0,34.13705457,0.7447738873175331,0,0,0,0,0,0,0
0,DebtCon,Other,0.0,1.0,0.0,185.25673471,2.0,12.0,28.030801551,0.916732677880807,0,0,0,0,0,0,0
0,HomeImp,Self,11.0,0.0,0.0,13.588693962,,8.0,19.587710546,0.4631356764186138,0,0,0,0,1,0,0
0,DebtCon,Other,8.0,0.0,0.0,222.63433925,1.0,19.0,33.964777335,0.7656932237028636,0,0,0,0,0,0,0
0,HomeImp,Other,3.0,0.0,1.0,192.59685455,0.0,12.0,28.828649308,0.8460070200609772,0,0,0,0,0,0,0
1,DebtCon,Other,2.0,0.0,0.0,46.272175955,1.0,17.0,25.448844532,0.9582270547595797,0,0,0,0,0,0,0
0,DebtCon,Office,15.0,0.0,1.0,102.14742858,0.0,9.0,25.3840627,0.9130069206390272,0,0,0,0,0,0,0
0,HomeImp,Other,6.0,0.0,0.0,133.90650517,0.0,17.0,36.180857581,1.0162218431021022,0,0,0,0,0,0,0
0,DebtCon,Other,2.0,0.0,0.0,223.2,0.0,10.0,,0.8847412844036697,0,0,0,0,0,1,0
1,DebtCon,ProfExe,0.7,0.0,0.0,165.33333333,7.0,29.0,,0.8966216216216216,0,0,0,0,0,1,0
1,HomeImp,Other,0.9,1.0,0.0,230.3,8.0,8.0,,0.8983841144786558,0,0,0,0,0,1,0
0,DebtCon,Sales,5.0,0.0,0.0,126.84293494,0.0,35.0,26.001665333,0.914247311827957,0,0,0,0,0,0,0
1,DebtCon,Other,2.0,0.0,0.0,73.6,1.0,18.0,,0.8731621052631579,0,0,0,0,0,1,0
0,HomeImp,Other,9.0,0.0,0.0,95.039168276,2.0,34.0,40.396233444,0.9394182423887226,0,0,0,0,0,0,0
0,HomeImp,Other,27.0,0.0,2.0,188.53398908,0.0,24.0,38.589372345,0.9575826547050739,0,0,0,0,0,0,0
0,HomeImp,Office,6.0,0.0,0.0,190.02108492,1.0,55.0,34.698162391,0.8736647334990334,0,0,0,0,0,0,0
0,DebtCon,Self,6.0,1.0,0.0,174.34182326,0.0,19.0,31.75799058,1.0130436883041596,0,0,0,0,0,0,0
0,DebtCon,Self,6.0,0.0,1.0,178.6374675,0.0,19.0,31.888936384,0.958258729620369,0,0,0,0,0,0,0
0,DebtCon,Mgr,5.0,,,110.67744165,,23.0,42.939294407,0.8796147672552167,0,0,1,1,1,0,0
0,DebtCon,Office,9.0,0.0,0.0,205.00760033,3.0,28.0,41.587201191,0.8086117436649302,0,0,0,0,0,0,0
0,DebtCon,Other,12.0,,1.0,144.81717461,7.0,28.0,36.784582009,0.8417081225701266,0,0,1,0,0,0,0
0,HomeImp,ProfExe,11.0,0.0,0.0,236.36666667,0.0,22.0,,0.9283185840707965,0,0,0,0,0,1,0
1,DebtCon,ProfExe,9.0,0.0,0.0,97.861325762,0.0,36.0,36.996385659,0.6994710078790024,0,0,0,0,0,0,0
0,,Office,15.0,0.0,0.0,270.26516526,0.0,16.0,33.658292221,0.8965031067101661,0,0,0,0,0,0,0
1,DebtCon,Self,,0.0,1.0,179.89655998,1.0,20.0,53.584883008,0.634974068448349,0,1,0,0,0,0,0
0,HomeImp,Office,24.0,0.0,0.0,268.9,0.0,20.0,,0.48631893971782814,0,0,0,0,0,1,0
0,DebtCon,Office,4.0,1.0,2.0,172.79930087,3.0,30.0,38.588823585,0.9658091128013161,0,0,0,0,0,0,0
0,HomeImp,Other,2.0,0.0,2.0,202.53743039,0.0,13.0,29.551583139,0.7457622909086393,0,0,0,0,0,0,0
0,HomeImp,Other,20.0,0.0,1.0,129.73199214,0.0,22.0,38.042767861,0.9551972567628416,0,0,0,0,0,0,0
0,DebtCon,Other,7.0,0.0,0.0,212.22346879,0.0,19.0,33.920789966,0.7393416257371377,0,0,0,0,0,0,0
0,DebtCon,Other,4.0,0.0,0.0,113.42514573,2.0,31.0,41.474073805,0.9217267119749623,0,0,0,0,0,0,0
0,DebtCon,Other,4.0,0.0,0.0,171.75957905,2.0,17.0,33.227793593,1.056129922812553,0,0,0,0,0,0,0
1,DebtCon,ProfExe,15.0,0.0,3.0,329.16666667,1.0,14.0,,0.8706210392902408,0,0,0,0,0,1,0
1,HomeImp,Other,7.0,1.0,0.0,101.46666667,2.0,19.0,,0.9816933638443935,0,0,0,0,0,1,0
1,DebtCon,ProfExe,2.0,0.0,0.0,110.56666667,5.0,26.0,,0.9505247376311844,0,0,0,0,0,1,0
0,DebtCon,Mgr,6.0,0.0,0.0,102.66507078,0.0,23.0,30.09500969,1.0013711364164537,0,0,0,0,0,0,0
0,DebtCon,Office,11.0,0.0,0.0,163.27383179,1.0,12.0,38.383498378,0.726314329310584,0,0,0,0,0,0,0
1,HomeImp,ProfExe,1.0,0.0,0.0,75.458150356,,4.0,28.370130884,0.8977347268990248,0,0,0,0,1,0,0
0,HomeImp,Other,17.0,0.0,0.0,179.91736263,0.0,28.0,25.210739655,0.708328069067172,0,0,0,0,0,0,0
0,DebtCon,ProfExe,9.0,0.0,0.0,179.83082878,0.0,12.0,40.291951983,1.036168516871325,0,0,0,0,0,0,0
0,DebtCon,Other,3.0,0.0,0.0,308.75917568,0.0,9.0,34.095785093,1.0062290574791648,0,0,0,0,0,0,0
0,DebtCon,Office,5.0,0.0,0.0,94.518067782,2.0,15.0,28.088524645,0.9263664322813645,0,0,0,0,0,0,0
1,DebtCon,ProfExe,2.0,0.0,0.0,176.83333333,0.0,36.0,,0.8800503144654088,0,0,0,0,0,1,0
0,HomeImp,Mgr,5.0,,,141.16529822,,8.0,21.079998939,,0,0,1,1,1,0,1
0,DebtCon,Mgr,5.0,0.0,0.0,119.14584404,1.0,26.0,40.978635322,1.0227134609541173,0,0,0,0,0,0,0
0,DebtCon,Other,0.0,0.0,0.0,58.892731331,8.0,21.0,23.875946186,0.80657709566926,0,0,0,0,0,0,0
0,HomeImp,Other,2.0,0.0,0.0,89.124526305,0.0,6.0,38.8031464,0.9492683045606175,0,0,0,0,0,0,0
0,HomeImp,Other,9.0,2.0,1.0,346.9796514,1.0,22.0,16.48162968,0.3607847235700742,0,0,0,0,0,0,0
0,HomeImp,Other,8.0,,,,,,40.780527152,0.8153559977482439,0,0,1,1,1,0,0
0,DebtCon,Other,15.0,0.0,0.0,68.810826166,0.0,11.0,30.518229752,0.9260275408919335,0,0,0,0,0,0,0
0,DebtCon,ProfExe,15.0,0.0,0.0,228.98545319,3.0,32.0,37.91433471,0.9986101172455552,0,0,0,0,0,0,0
1,DebtCon,ProfExe,13.0,0.0,2.0,103.43333333,0.0,19.0,,0.8877636363636363,0,0,0,0,0,1,0
0,DebtCon,Mgr,6.0,,,115.31274905,,24.0,39.510985743,1.0253358119453106,0,0,1,1,1,0,0
0,HomeImp,Other,1.0,0.0,1.0,191.81512308,0.0,13.0,30.124555686,0.7259310975756554,0,0,0,0,0,0,0
0,HomeImp,Other,1.0,0.0,0.0,248.58340866,0.0,10.0,39.204625006,0.6382007449145258,0,0,0,0,0,0,0
1,HomeImp,Other,,0.0,0.0,59.548702675,1.0,2.0,24.195903631,,0,1,0,0,0,0,1
0,HomeImp,Other,,0.0,0.0,349.75236213,0.0,7.0,34.34334852,,0,1,0,0,0,0,1
0,DebtCon,ProfExe,19.0,0.0,1.0,404.9043933,0.0,11.0,23.610124369,0.39814644759334866,0,0,0,0,0,0,0
0,DebtCon,Other,3.0,0.0,0.0,225.88904146,0.0,9.0,34.727875189,0.9835524881946967,0,0,0,0,0,0,0
0,DebtCon,Other,3.0,,,,,,37.10471224,1.004721725525257,0,0,1,1,1,0,0
0,HomeImp,Other,0.0,0.0,1.0,180.81810233,0.0,12.0,29.555406533,0.8176239631815699,0,0,0,0,0,0,0
0,DebtCon,Other,2.0,0.0,0.0,231.73414438,0.0,10.0,36.025683828,0.9186678928008408,0,0,0,0,0,0,0
0,DebtCon,Self,6.0,0.0,0.0,177.08584488,0.0,19.0,33.849092539,1.0139879692280653,0,0,0,0,0,0,0
0,DebtCon,Other,10.0,0.0,0.0,72.494660925,0.0,23.0,35.667645974,0.9166420821450815,0,0,0,0,0,0,0
1,DebtCon,Other,7.0,0.0,1.0,78.833617625,2.0,23.0,36.174955236,1.065860001061402,0,0,0,0,0,0,0
0,DebtCon,Other,5.0,0.0,0.0,256.63415201,0.0,11.0,22.447943315,0.7201886304166547,0,0,0,0,0,0,0
0,DebtCon,Other,11.0,0.0,0.0,224.71557646,2.0,15.0,39.526852362,0.8817148897989642,0,0,0,0,0,0,0
0,DebtCon,Other,13.0,0.0,0.0,107.34006616,0.0,22.0,37.699108592,1.0342461298295824,0,0,0,0,0,0,0
1,DebtCon,Mgr,3.0,1.0,1.0,126.77192888,1.0,17.0,40.031393322,0.6472643345250486,0,0,0,0,0,0,0
0,DebtCon,ProfExe,9.0,0.0,0.0,175.41182666,0.0,12.0,39.216775179,0.9926755222499352,0,0,0,0,0,0,0
0,HomeImp,ProfExe,20.0,0.0,0.0,241.06079106,0.0,10.0,25.21859995,0.3780980759014159,0,0,0,0,0,0,0
0,HomeImp,ProfExe,8.0,0.0,0.0,173.8298837,0.0,34.0,33.897772554,0.8638748032872879,0,0,0,0,0,0,0
0,DebtCon,Other,15.0,0.0,0.0,206.90348089,2.0,15.0,37.743047077,0.9228921428768648,0,0,0,0,0,0,0
0,DebtCon,ProfExe,14.0,0.0,0.0,215.43179389,3.0,32.0,36.569347898,1.0048664653630794,0,0,0,0,0,0,0
0,HomeImp,ProfExe,19.0,0.0,0.0,240.68258102,0.0,10.0,24.404335112,0.38336939360271327,0,0,0,0,0,0,0
0,DebtCon,ProfExe,15.0,0.0,0.0,244.01777452,3.0,32.0,36.542570221,1.0725842534459118,0,0,0,0,0,0,0
0,DebtCon,Other,9.0,0.0,0.0,88.606023456,0.0,22.0,38.026151095,0.9331243632944126,0,0,0,0,0,0,0
0,DebtCon,Other,3.0,0.0,1.0,90.230329762,0.0,20.0,38.255862022,1.0036427502764587,0,0,0,0,0,0,0
1,HomeImp,ProfExe,2.0,2.0,0.0,352.37913787,0.0,28.0,28.030214206,1.0267125988818522,0,0,0,0,0,0,0
0,DebtCon,Other,3.0,0.0,1.0,319.79577127,0.0,10.0,33.596170858,0.9683063387322536,0,0,0,0,0,0,0
1,DebtCon,Other,14.0,0.0,0.0,173.16666667,0.0,18.0,,0.8780870246961976,0,0,0,0,0,1,0
1,DebtCon,Other,11.0,0.0,2.0,91.0,3.0,32.0,,0.8965661516392218,0,0,0,0,0,1,0
0,DebtCon,ProfExe,3.0,0.0,0.0,277.0,1.0,46.0,,0.8693065693430657,0,0,0,0,0,1,0
0,DebtCon,Office,6.0,0.0,1.0,102.43333333,0.0,17.0,,0.8894978723404255,0,0,0,0,0,1,0
0,HomeImp,ProfExe,6.0,0.0,0.0,108.53333333,1.0,27.0,,0.8734285714285714,0,0,0,0,0,1,0
0,HomeImp,Mgr,10.0,0.0,0.0,240.43333333,0.0,25.0,,0.9001029769706047,0,0,0,0,0,1,0
0,DebtCon,,3.0,0.0,0.0,125.8,1.0,26.0,,0.9416666666666667,1,0,0,0,0,1,0
0,HomeImp,Office,26.0,0.0,0.0,170.43333333,2.0,14.0,,0.8652832369942196,0,0,0,0,0,1,0
1,DebtCon,Self,2.0,3.0,1.0,115.6,1.0,25.0,,0.9242170419375905,0,0,0,0,0,1,0
1,DebtCon,Other,9.5,0.0,0.0,215.06666667,0.0,65.0,,0.9496932515337423,0,0,0,0,0,1,0
1,HomeImp,ProfExe,4.0,5.0,0.0,123.76666667,1.0,17.0,,0.3190425531914894,0,0,0,0,0,1,0
1,DebtCon,Mgr,6.0,0.0,0.0,101.5,0.0,13.0,,0.9514705882352941,0,0,0,0,0,1,0
1,DebtCon,Office,9.0,0.0,5.0,123.76666667,3.0,34.0,,0.9012553846153846,0,0,0,0,0,1,0
1,DebtCon,Other,5.0,0.0,0.0,116.7,2.0,30.0,,0.9553642857142857,0,0,0,0,0,1,0
1,HomeImp,Office,2.5,2.0,0.0,132.93333333,1.0,9.0,,0.8167111111111112,0,0,0,0,0,1,0
0,HomeImp,ProfExe,5.0,0.0,0.0,440.42125368,0.0,42.0,26.904766453,0.8658538062702912,0,0,0,0,0,0,0
0,DebtCon,ProfExe,15.0,,1.0,181.07079325,1.0,32.0,30.032845485,0.8886601822520549,0,0,1,0,0,0,0
0,DebtCon,Other,5.0,0.0,0.0,323.19292763,0.0,10.0,33.299628394,0.9990259493189255,0,0,0,0,0,0,0
0,HomeImp,Mgr,11.0,0.0,0.0,255.28741537,0.0,24.0,29.434867143,0.8904574778439367,0,0,0,0,0,0,0
0,HomeImp,Other,3.0,0.0,1.0,242.24976115,2.0,16.0,37.680169764,0.9497376046576842,0,0,0,0,0,0,0
0,DebtCon,Other,3.0,0.0,2.0,84.444746145,0.0,20.0,36.673648152,0.8977988196807549,0,0,0,0,0,0,0
0,DebtCon,Other,10.0,0.0,0.0,155.37122034,4.0,22.0,42.539685706,0.964906556825481,0,0,0,0,0,0,0
0,DebtCon,Other,5.0,0.0,0.0,67.636289053,1.0,11.0,28.689928357,0.9495708321045524,0,0,0,0,0,0,0
0,HomeImp,ProfExe,5.0,0.0,0.0,115.55852962,0.0,26.0,26.91192966,0.8272926476758823,0,0,0,0,0,0,0
0,DebtCon,Mgr,4.0,0.0,0.0,190.48216428,1.0,21.0,29.578148133,0.942704291399039,0,0,0,0,0,0,0
1,HomeImp,Mgr,7.0,0.0,2.0,197.12004536,0.0,23.0,41.441052018,1.3111727189544269,0,0,0,0,0,0,0
0,DebtCon,,2.0,0.0,0.0,131.01191573,0.0,25.0,32.80374334,0.9563416654485212,1,0,0,0,0,0,0
0,DebtCon,Other,13.0,0.0,0.0,208.89848526,2.0,16.0,39.250433285,0.9351152623211447,0,0,0,0,0,0,0
1,HomeImp,Other,2.0,2.0,3.0,9.1,3.0,15.0,,0.8823529411764706,0,0,0,0,0,1,0
0,HomeImp,Other,10.0,0.0,0.0,308.43564919,2.0,13.0,31.075616581,,0,0,0,0,0,0,1
0,DebtCon,ProfExe,7.0,0.0,1.0,237.09808129,0.0,9.0,22.003376409,0.5289826272047199,0,0,0,0,0,0,0
0,HomeImp,Mgr,21.0,1.0,1.0,224.48075013,1.0,18.0,34.947076581,1.1111132111132112,0,0,0,0,0,0,0
0,DebtCon,Mgr,5.0,,,108.21716051,,24.0,40.091831822,0.9884059193051984,0,0,1,1,1,0,0
0,HomeImp,Mgr,5.0,,,175.75688747,,8.0,22.956863758,,0,0,1,1,1,0,1
1,HomeImp,Other,,0.0,2.0,194.48489733,1.0,12.0,30.797674365,0.8164933519581975,0,1,0,0,0,0,0
0,DebtCon,ProfExe,10.0,0.0,1.0,179.64827359,1.0,12.0,40.670904725,1.0251271109497004,0,0,0,0,0,0,0
0,DebtCon,Mgr,8.0,0.0,0.0,102.97207872,0.0,22.0,29.655713203,0.964404508916197,0,0,0,0,0,0,0
0,DebtCon,ProfExe,20.0,0.0,2.0,403.96540093,1.0,12.0,21.758642612,0.4165024306924189,0,0,0,0,0,0,0
1,HomeImp,Other,8.0,0.0,0.0,,2.0,0.0,,,0,0,0,0,0,1,1
0,HomeImp,ProfExe,10.0,0.0,1.0,167.36102992,0.0,27.0,35.763333479,0.8247434445585666,0,0,0,0,0,0,0
0,HomeImp,Other,8.0,0.0,0.0,89.492116658,0.0,4.0,34.050949362,0.8161593732325031,0,0,0,0,0,0,0
0,HomeImp,ProfExe,5.0,0.0,0.0,108.53256364,0.0,26.0,26.099258701,0.9329931395360449,0,0,0,0,0,0,0
0,DebtCon,Other,3.0,0.0,0.0,90.881292261,2.0,31.0,38.120810575,0.9675831975185322,0,0,0,0,0,0,0
0,HomeImp,Other,,0.0,0.0,364.37597582,0.0,7.0,36.674734318,,0,1,0,0,0,0,1
1,,ProfExe,2.0,0.0,0.0,117.9983043,0.0,14.0,36.044251755,0.934709351305813,0,0,0,0,0,0,0
0,HomeImp,Other,4.0,0.0,1.0,250.25216481,2.0,16.0,38.483648445,0.8844569603227975,0,0,0,0,0,0,0
0,HomeImp,Other,4.0,0.0,1.0,243.71377409,1.0,16.0,36.564119563,0.9441087026852152,0,0,0,0,0,0,0
0,DebtCon,,3.0,0.0,0.0,113.68878037,1.0,26.0,33.896642978,0.9465016558042653,1,0,0,0,0,0,0
0,HomeImp,Other,16.0,0.0,0.0,183.20620747,0.0,29.0,26.87488997,0.7419812463236566,0,0,0,0,0,0,0
1,HomeImp,Other,,1.0,1.0,93.110352698,,8.0,40.761453071,0.697616114932255,0,1,0,0,1,0,0
0,DebtCon,ProfExe,9.0,0.0,0.0,163.70355537,1.0,12.0,39.271884779,0.9612785631724016,0,0,0,0,0,0,0
0,,Other,31.0,0.0,0.0,239.05055657,0.0,19.0,20.961272939,0.7018695241507344,0,0,0,0,0,0,0
0,HomeImp,Other,6.0,0.0,0.0,125.76577489,0.0,16.0,35.506774068,0.9123861186452465,0,0,0,0,0,0,0
0,HomeImp,Other,8.0,0.0,0.0,139.51391501,0.0,16.0,35.892436102,1.0099663339611729,0,0,0,0,0,0,0
0,DebtCon,Other,9.0,0.0,0.0,213.28149573,0.0,20.0,19.078651168,0.7622794746250097,0,0,0,0,0,0,0
0,HomeImp,Other,8.0,0.0,0.0,109.28434579,0.0,3.0,36.159805919,1.0292425905598244,0,0,0,0,0,0,0
0,HomeImp,Office,4.0,0.0,0.0,198.80971711,0.0,55.0,33.538726152,0.8752121634908515,0,0,0,0,0,0,0
0,DebtCon,ProfExe,5.0,0.0,1.0,226.78110513,0.0,9.0,24.190326625,0.5497438662712322,0,0,0,0,0,0,0
0,DebtCon,Other,3.0,0.0,1.0,80.368196976,0.0,20.0,37.490798825,0.9013104353169792,0,0,0,0,0,0,0
0,DebtCon,Other,6.0,0.0,0.0,80.843216818,0.0,10.0,28.793166271,1.0444108299199484,0,0,0,0,0,0,0
0,DebtCon,Other,8.0,,1.0,151.28586742,7.0,29.0,38.019135045,0.9267683185091063,0,0,1,0,0,0,0
0,DebtCon,Office,10.0,0.0,0.0,152.92982848,1.0,12.0,39.640828981,0.7242332597361634,0,0,0,0,0,0,0
0,DebtCon,Other,13.0,0.0,0.0,205.11724572,3.0,16.0,39.126130259,0.9210773677228923,0,0,0,0,0,0,0
0,HomeImp,ProfExe,20.0,0.0,0.0,224.39489458,0.0,11.0,26.129627304,0.4641961740563932,0,0,0,0,0,0,0
0,DebtCon,Office,1.0,0.0,0.0,173.96189741,1.0,21.0,37.456622102,1.0190877091120223,0,0,0,0,0,0,0
0,HomeImp,ProfExe,21.0,0.0,0.0,221.4180934,0.0,10.0,25.462641527,0.42901172947342153,0,0,0,0,0,0,0
0,DebtCon,Office,12.0,0.0,0.0,254.01968935,3.0,36.0,41.433943797,0.9527831642060933,0,0,0,0,0,0,0
0,DebtCon,Other,10.0,0.0,0.0,267.97010945,0.0,13.0,22.089199918,0.33229193282386005,0,0,0,0,0,0,0
1,DebtCon,Mgr,5.0,0.0,0.0,213.56666667,1.0,36.0,,0.8994252873563219,0,0,0,0,0,1,0
0,HomeImp,Other,6.0,0.0,0.0,144.79522043,0.0,17.0,33.8858765,1.0199670214360665,0,0,0,0,0,0,0
1,HomeImp,Other,6.0,2.0,0.0,12.176928574,0.0,1.0,33.241218883,1.0453282149712093,0,0,0,0,0,0,0
0,DebtCon,ProfExe,13.0,0.0,0.0,226.56590487,3.0,31.0,38.339798053,1.0129994657753791,0,0,0,0,0,0,0
0,DebtCon,Office,12.0,0.0,0.0,154.42736766,0.0,12.0,37.575436102,0.7409754354104885,0,0,0,0,0,0,0
0,HomeImp,Office,6.0,0.0,0.0,186.249507,0.0,55.0,33.995565356,0.9035133544864146,0,0,0,0,0,0,0
1,DebtCon,Mgr,12.0,0.0,1.0,120.88581123,2.0,23.0,43.159875329,0.9788579380386221,0,0,0,0,0,0,0
0,HomeImp,Mgr,3.0,,,165.76801721,,9.0,22.302234366,,0,0,1,1,1,0,1
0,DebtCon,ProfExe,20.0,0.0,1.0,399.24269191,1.0,12.0,23.374504567,0.41968826907301066,0,0,0,0,0,0,0
0,DebtCon,Office,4.0,0.0,0.0,91.219961165,1.0,15.0,25.140279716,0.9152296169940564,0,0,0,0,0,0,0
0,HomeImp,Office,0.0,0.0,1.0,332.72338954,0.0,15.0,40.120168319,0.6909149313699496,0,0,0,0,0,0,0
0,DebtCon,Office,5.0,0.0,0.0,88.789155967,2.0,14.0,27.899267889,0.9484077789047923,0,0,0,0,0,0,0
